url,id,тип объявления,регион,статус,тип_животного,окрас,порода,место события,дата_публикации,пол,возраст,описание,Длина_описания_в_словах,наличие_описания,есть_фото,количество_фото,количество_комментариев,дата находки,есть_контакты
https://pet911.ru/zhukovka/found/dog/rf1091175,rf1091175,найден,Zhukovka,хозяин найден,собака,"коричневые, черный",Неизвестно,"«Ботаково – Жуковка» – пансионат «Подмосковные вечера», 5, Жуковка","чт, 23.10.2025",Мужской,Неизвестно,"Пришел пес, мальчик, молодой от года, окрас черный с рыжими гольфами и на морде коричневые отметины, пес умный с ошейником черным тканевым.",22,True,True,3,10,"чт, 23.10.2025",True
https://pet911.ru/found/dog/rf1082877,rf1082877,найден,,хозяин найден,собака,Неизвестно,Неизвестно,"46Н-07151, Дачный КГБ","вт, 07.10.2025",Мужской,Неизвестно,"Замечены две немецкие овчарки, мальчик и девочка, чепрачного окраса. Не уходят далеко, бегают на повороте. К людям не подходят. Видно домашние потеряшки, с ошейниками. К себе забрать не могу, у самой два немца, но они и не подходят, мальчик охраняет девочку, она слегка прихрамывает",44,True,True,4,3,"вт, 07.10.2025",True
https://pet911.ru/chekhov/found/dog/rf1092169,rf1092169,найден,Chekhov,ищут хозяина,собака,Неизвестно,Неизвестно,"улица Чехова, 73, Чехов","сб, 25.10.2025",Женский,Неизвестно,Нашли собачку.Девочка.,2,True,True,2,3,"пт, 24.10.2025",True
https://pet911.ru/moskva/found/dog/rf1092019,rf1092019,найден,Moskva,ищут хозяина,собака,Неизвестно,Неизвестно,"Малая Очаковская улица, 7, Москва","пт, 24.10.2025",Неизвестно,Неизвестно,,0,False,True,3,1,"пт, 24.10.2025",True
https://pet911.ru/moskva/found/dog/rf1091774,rf1091774,найден,Moskva,ищут хозяина,собака,"черная, коричневые",Неизвестно,"Шипиловский проезд, 43А с1, Москва","пт, 24.10.2025",Неизвестно,Неизвестно,"Черная пушистая собака среднего размера, лапки коричневые, уши висячие. Я ошейник не заметила, но люди говорят, что собака с ошейником. Похожа на потеряшку.",23,True,True,4,3,"ср, 15.10.2025",True
https://pet911.ru/reutov/found/cat/rf1086186,rf1086186,найден,Reutov,ищут хозяина,кошка,"белый, черно-белый",Неизвестно,"улица Победы, 15, Реутов","пн, 13.10.2025",Мужской,"8, месяц","Молодой котик, 6-8 месяцев, черно-белый окрас,приучен к лотку, спокойный и умный Найден в г.Реутов, был у магазина Дикси, далее проник в подъезд дома Ищу хозяина или хозяйку",27,True,True,1,6,"пт, 10.10.2025",True
https://pet911.ru/moskva/found/dog/rf1082358,rf1082358,найден,Moskva,ищут хозяина,собака,Неизвестно,Неизвестно,"Ясеневая улица, 12 к1, Москва","пн, 06.10.2025",Мужской,Неизвестно,"Джек Рассел терьер, мальчик, в ошейнике",6,True,True,2,4,"пн, 06.10.2025",True
https://pet911.ru/reutov/found/dog/rf1088408,rf1088408,найден,Reutov,хозяин найден,собака,Неизвестно,Неизвестно,"Носовихинское шоссе, 14, Реутов","пт, 17.10.2025",Неизвестно,Неизвестно,"Ласковый пёс, ищет хозяина",4,True,True,2,2,"пт, 17.10.2025",True
https://pet911.ru/obninsk/found/cat/rf1087741,rf1087741,найден,Obninsk,ищут хозяина,кошка,Неизвестно,Неизвестно,"улица Гагарина, 37, Обнинск","чт, 16.10.2025",Женский,"4, месяц","НАЙДЕН КОТЕНОК на улице Гагарина 37. Подобрали вчера ночью ,плакал под балконом в кустах. Крохе на вид 3-4 месяца. Помыли, покормили и от паразитов обработали. Котенок очень общительный и ласковый, в лоток сам пошел, видно что был домашний. Возможно выкинули, возможно потерялся или сбежал. Себе оставить не можем, т. К. Уже есть животные. Так что ищем новых или старых хозяев!!! Писать в WA,на звонки отвечаю редко 8-916-433-79-96 Ангелина г. Обнинск",70,True,True,5,4,"вс, 12.10.2025",True
https://pet911.ru/moskva/found/cat/rf1086251,rf1086251,найден,Moskva,ищут хозяина,кошка,белая,домашняя,"Авангардная улица, 10, Москва","пн, 13.10.2025",Неизвестно,Неизвестно,"Найдена белая кошка/кот. Сидела у Озона. Спокойная, очень красивая. Видно что домашняя. Чисто белого цвета.",15,True,True,3,2,"пн, 13.10.2025",True
https://pet911.ru/moskva/found/cat/rf1083407,rf1083407,найден,Moskva,ищут хозяина,кошка,белые,Неизвестно,"Ключевая улица, Москва","ср, 08.10.2025",Мужской,Неизвестно,"Кот Большой здоровый полосатый Длинные белые усы , Но оч истощен и худой Ласковый Ухоженный Сидит около недели У подъезда номер 5",22,True,True,3,5,"ср, 08.10.2025",True
https://pet911.ru/moskva/found/dog/rf1086199,rf1086199,найден,Moskva,ищут хозяина,собака,Неизвестно,овчарка,"Профсоюзная улица, 16/10, Москва","пн, 13.10.2025",Мужской,Неизвестно,"Большая собака, овчарка, сидит не уходит",6,True,True,2,3,"пн, 13.10.2025",True
